index,Plate Number,Sample1,Sample2,Sample3,Sample4,Station1_status,Station2_status,Station3_status,Station4_status,Station5_status,Station6_status,total_time,time_in_step,time_target,start_time,end_time,add_time,cycle_time,method,staff_level,capacity_level
0.0,27.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5220.0,15.0,15.0,4850.0,5295.0,4320.0,2385,Hist Prev (20),0,0
0.0,28.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5220.0,10.0,15.0,4850.0,5315.0,4320.0,2385,Hist Prev (20),0,0
0.0,29.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5220.0,10.0,15.0,4880.0,5435.0,4320.0,2385,Hist Prev (20),0,0
0.0,30.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5220.0,5.0,15.0,4880.0,5455.0,4320.0,2385,Hist Prev (20),0,0
0.0,31.0,0.0,0.0,15.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5220.0,15.0,15.0,4910.0,5475.0,4320.0,2385,Hist Prev (20),0,0
0.0,32.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3780.0,15.0,15.0,5760.0,6195.0,5760.0,2385,Hist Prev (20),0,0
0.0,33.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3780.0,10.0,15.0,5760.0,6215.0,5760.0,2385,Hist Prev (20),0,0
0.0,34.0,0.0,29.0,0.0,11.0,3.0,3.0,3.0,3.0,3.0,3.0,3780.0,5.0,15.0,5790.0,6235.0,5760.0,2385,Hist Prev (20),0,0
0.0,35.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3780.0,15.0,15.0,6240.0,6675.0,5760.0,2385,Hist Prev (20),0,0
0.0,36.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3780.0,10.0,15.0,6240.0,6695.0,5760.0,2385,Hist Prev (20),0,0
0.0,37.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3780.0,5.0,15.0,6270.0,6715.0,5760.0,2385,Hist Prev (20),0,0
0.0,38.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3780.0,15.0,15.0,6270.0,6735.0,5760.0,2385,Hist Prev (20),0,0
0.0,39.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3780.0,15.0,15.0,6300.0,6855.0,5760.0,2385,Hist Prev (20),0,0
0.0,40.0,0.0,0.0,16.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,3780.0,10.0,15.0,6300.0,6875.0,5760.0,2385,Hist Prev (20),0,0
0.0,41.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2340.0,15.0,15.0,7200.0,7635.0,7200.0,2385,Hist Prev (20),0,0
0.0,42.0,0.0,35.0,0.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2340.0,10.0,15.0,7200.0,7655.0,7200.0,2385,Hist Prev (20),0,0
0.0,43.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2340.0,5.0,15.0,7660.0,8095.0,7200.0,2385,Hist Prev (20),0,0
0.0,44.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2340.0,15.0,15.0,7660.0,8115.0,7200.0,2385,Hist Prev (20),0,0
0.0,45.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2340.0,10.0,15.0,7690.0,8135.0,7200.0,2385,Hist Prev (20),0,0
0.0,46.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2340.0,5.0,15.0,7690.0,8155.0,7200.0,2385,Hist Prev (20),0,0
0.0,47.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2340.0,5.0,15.0,7720.0,8275.0,7200.0,2385,Hist Prev (20),0,0
0.0,48.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2340.0,15.0,15.0,7720.0,8295.0,7200.0,2385,Hist Prev (20),0,0
0.0,49.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2340.0,10.0,15.0,7750.0,8315.0,7200.0,2385,Hist Prev (20),0,0
0.0,50.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2340.0,5.0,15.0,7750.0,8335.0,7200.0,2385,Hist Prev (20),0,0
0.0,51.0,0.0,0.0,27.0,13.0,3.0,3.0,3.0,3.0,3.0,3.0,2340.0,5.0,15.0,7780.0,8455.0,7200.0,2385,Hist Prev (20),0,0
0.0,52.0,0.0,0.0,0.0,8.0,3.0,3.0,3.0,3.0,3.0,3.0,2340.0,5.0,15.0,7230.0,7675.0,7200.0,2385,Hist Prev (20),0,0
0.0,53.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,900.0,15.0,15.0,8640.0,9075.0,8640.0,2385,Hist Prev (20),0,0
0.0,54.0,0.0,11.0,0.0,18.0,3.0,3.0,3.0,3.0,3.0,3.0,900.0,10.0,15.0,8640.0,9095.0,8640.0,2385,Hist Prev (20),0,0
0.0,55.0,0.0,0.0,13.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,900.0,5.0,15.0,9100.0,9535.0,8640.0,2385,Hist Prev (20),0,0
0.0,1.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,9700.0,10.0,15.0,0.0,435.0,0.0,2515,Hist Prev (4),0,0
0.0,2.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,9700.0,5.0,15.0,0.0,455.0,0.0,2515,Hist Prev (4),0,0
0.0,3.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,9700.0,15.0,15.0,30.0,475.0,0.0,2515,Hist Prev (4),0,0
0.0,4.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,9700.0,10.0,15.0,30.0,495.0,0.0,2515,Hist Prev (4),0,0
0.0,5.0,0.0,30.0,0.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,9700.0,10.0,15.0,60.0,615.0,0.0,2515,Hist Prev (4),0,0
0.0,6.0,0.0,0.0,4.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,9700.0,5.0,15.0,620.0,1055.0,0.0,2515,Hist Prev (4),0,0
0.0,7.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,8260.0,10.0,15.0,1440.0,1875.0,1440.0,2515,Hist Prev (4),0,0
0.0,8.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,8260.0,5.0,15.0,1440.0,1895.0,1440.0,2515,Hist Prev (4),0,0
0.0,9.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,8260.0,15.0,15.0,1470.0,1915.0,1440.0,2515,Hist Prev (4),0,0
0.0,10.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,8260.0,10.0,15.0,1470.0,1935.0,1440.0,2515,Hist Prev (4),0,0
0.0,11.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,8260.0,10.0,15.0,1500.0,2055.0,1440.0,2515,Hist Prev (4),0,0
0.0,12.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,8260.0,5.0,15.0,1500.0,2075.0,1440.0,2515,Hist Prev (4),0,0
0.0,13.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,8260.0,15.0,15.0,1530.0,2095.0,1440.0,2515,Hist Prev (4),0,0
0.0,14.0,0.0,8.0,0.0,32.0,3.0,3.0,3.0,3.0,3.0,3.0,8260.0,10.0,15.0,1530.0,2115.0,1440.0,2515,Hist Prev (4),0,0
0.0,15.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,8260.0,5.0,15.0,2120.0,2555.0,1440.0,2515,Hist Prev (4),0,0
0.0,16.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,8260.0,15.0,15.0,2120.0,2575.0,1440.0,2515,Hist Prev (4),0,0
0.0,17.0,0.0,0.0,16.0,16.0,3.0,3.0,3.0,3.0,3.0,3.0,8260.0,10.0,15.0,2150.0,2595.0,1440.0,2515,Hist Prev (4),0,0
0.0,18.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,6820.0,10.0,15.0,2880.0,3315.0,2880.0,2515,Hist Prev (4),0,0
0.0,19.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,6820.0,5.0,15.0,2880.0,3335.0,2880.0,2515,Hist Prev (4),0,0
0.0,20.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,6820.0,15.0,15.0,2910.0,3355.0,2880.0,2515,Hist Prev (4),0,0
0.0,21.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,6820.0,10.0,15.0,2910.0,3375.0,2880.0,2515,Hist Prev (4),0,0
0.0,22.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,6820.0,10.0,15.0,2940.0,3495.0,2880.0,2515,Hist Prev (4),0,0
0.0,23.0,0.0,30.0,0.0,10.0,3.0,3.0,3.0,3.0,3.0,3.0,6820.0,5.0,15.0,2940.0,3515.0,2880.0,2515,Hist Prev (4),0,0
0.0,24.0,0.0,0.0,20.0,20.0,3.0,3.0,3.0,3.0,3.0,3.0,6820.0,15.0,15.0,3520.0,3955.0,2880.0,2515,Hist Prev (4),0,0
0.0,25.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,6820.0,15.0,15.0,2970.0,3535.0,2880.0,2515,Hist Prev (4),0,0
0.0,26.0,0.0,0.0,0.0,11.0,3.0,3.0,3.0,3.0,3.0,3.0,6820.0,10.0,15.0,2970.0,3555.0,2880.0,2515,Hist Prev (4),0,0
0.0,27.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5380.0,10.0,15.0,4320.0,4755.0,4320.0,2515,Hist Prev (4),0,0
0.0,28.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5380.0,5.0,15.0,4320.0,4775.0,4320.0,2515,Hist Prev (4),0,0
0.0,29.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5380.0,15.0,15.0,4350.0,4795.0,4320.0,2515,Hist Prev (4),0,0
0.0,30.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5380.0,10.0,15.0,4350.0,4815.0,4320.0,2515,Hist Prev (4),0,0
0.0,31.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5380.0,10.0,15.0,4380.0,4935.0,4320.0,2515,Hist Prev (4),0,0
0.0,32.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5380.0,5.0,15.0,4380.0,4955.0,4320.0,2515,Hist Prev (4),0,0
0.0,33.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5380.0,15.0,15.0,4410.0,4975.0,4320.0,2515,Hist Prev (4),0,0
0.0,34.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5380.0,10.0,15.0,4410.0,4995.0,4320.0,2515,Hist Prev (4),0,0
0.0,35.0,0.0,19.0,0.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,5380.0,10.0,15.0,4440.0,5115.0,4320.0,2515,Hist Prev (4),0,0
0.0,36.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5380.0,5.0,15.0,5120.0,5555.0,4320.0,2515,Hist Prev (4),0,0
0.0,37.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5380.0,15.0,15.0,5120.0,5575.0,4320.0,2515,Hist Prev (4),0,0
0.0,38.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5380.0,10.0,15.0,5150.0,5595.0,4320.0,2515,Hist Prev (4),0,0
0.0,39.0,0.0,0.0,19.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,5380.0,5.0,15.0,5150.0,5615.0,4320.0,2515,Hist Prev (4),0,0
0.0,40.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3940.0,10.0,15.0,5760.0,6195.0,5760.0,2515,Hist Prev (4),0,0
0.0,41.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3940.0,5.0,15.0,5760.0,6215.0,5760.0,2515,Hist Prev (4),0,0
0.0,42.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3940.0,15.0,15.0,5790.0,6235.0,5760.0,2515,Hist Prev (4),0,0
0.0,43.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3940.0,10.0,15.0,5790.0,6255.0,5760.0,2515,Hist Prev (4),0,0
0.0,44.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3940.0,10.0,15.0,5820.0,6375.0,5760.0,2515,Hist Prev (4),0,0
0.0,45.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3940.0,5.0,15.0,5820.0,6395.0,5760.0,2515,Hist Prev (4),0,0
0.0,46.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3940.0,15.0,15.0,5850.0,6415.0,5760.0,2515,Hist Prev (4),0,0
0.0,47.0,0.0,16.0,0.0,18.0,3.0,3.0,3.0,3.0,3.0,3.0,3940.0,10.0,15.0,5850.0,6435.0,5760.0,2515,Hist Prev (4),0,0
0.0,48.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3940.0,5.0,15.0,6440.0,6875.0,5760.0,2515,Hist Prev (4),0,0
0.0,49.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3940.0,15.0,15.0,6440.0,6895.0,5760.0,2515,Hist Prev (4),0,0
0.0,50.0,0.0,0.0,20.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3940.0,10.0,15.0,6470.0,6915.0,5760.0,2515,Hist Prev (4),0,0
0.0,51.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2500.0,10.0,15.0,7200.0,7635.0,7200.0,2515,Hist Prev (4),0,0
0.0,52.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2500.0,5.0,15.0,7200.0,7655.0,7200.0,2515,Hist Prev (4),0,0
0.0,53.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2500.0,15.0,15.0,7230.0,7675.0,7200.0,2515,Hist Prev (4),0,0
0.0,54.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2500.0,10.0,15.0,7230.0,7695.0,7200.0,2515,Hist Prev (4),0,0
0.0,55.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2500.0,10.0,15.0,7260.0,7815.0,7200.0,2515,Hist Prev (4),0,0
0.0,56.0,0.0,34.0,0.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,2500.0,5.0,15.0,7260.0,7835.0,7200.0,2515,Hist Prev (4),0,0
0.0,57.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2500.0,15.0,15.0,7840.0,8275.0,7200.0,2515,Hist Prev (4),0,0
0.0,58.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2500.0,10.0,15.0,7840.0,8295.0,7200.0,2515,Hist Prev (4),0,0
0.0,59.0,0.0,0.0,40.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,2500.0,5.0,15.0,7870.0,8315.0,7200.0,2515,Hist Prev (4),0,0
0.0,60.0,0.0,0.0,19.0,20.0,3.0,3.0,3.0,3.0,3.0,3.0,2500.0,15.0,15.0,7870.0,8335.0,7200.0,2515,Hist Prev (4),0,0
0.0,61.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,1060.0,10.0,15.0,8640.0,9075.0,8640.0,2515,Hist Prev (4),0,0
0.0,62.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,1060.0,5.0,15.0,8640.0,9095.0,8640.0,2515,Hist Prev (4),0,0
0.0,63.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,1060.0,15.0,15.0,8670.0,9115.0,8640.0,2515,Hist Prev (4),0,0
0.0,64.0,0.0,40.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,1060.0,10.0,15.0,8670.0,9135.0,8640.0,2515,Hist Prev (4),0,0
0.0,65.0,0.0,6.0,0.0,18.0,3.0,3.0,3.0,3.0,3.0,3.0,1060.0,10.0,15.0,8700.0,9255.0,8640.0,2515,Hist Prev (4),0,0
0.0,66.0,0.0,0.0,4.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,1060.0,5.0,15.0,9260.0,9695.0,8640.0,2515,Hist Prev (4),0,0
0.0,1.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,5.0,15.0,0.0,435.0,0.0,2610,Individual,0,0
0.0,2.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,15.0,15.0,0.0,455.0,0.0,2610,Individual,0,0
0.0,3.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,10.0,15.0,30.0,475.0,0.0,2610,Individual,0,0
0.0,4.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,5.0,15.0,30.0,495.0,0.0,2610,Individual,0,0
0.0,5.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,5.0,15.0,60.0,615.0,0.0,2610,Individual,0,0
0.0,6.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,15.0,15.0,60.0,635.0,0.0,2610,Individual,0,0
0.0,7.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,10.0,15.0,90.0,655.0,0.0,2610,Individual,0,0
0.0,8.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,5.0,15.0,90.0,675.0,0.0,2610,Individual,0,0
0.0,9.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,5.0,15.0,120.0,795.0,0.0,2610,Individual,0,0
0.0,10.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,15.0,15.0,120.0,815.0,0.0,2610,Individual,0,0
0.0,11.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,10.0,15.0,150.0,835.0,0.0,2610,Individual,0,0
0.0,12.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,5.0,15.0,150.0,855.0,0.0,2610,Individual,0,0
0.0,13.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,5.0,15.0,180.0,975.0,0.0,2610,Individual,0,0
0.0,14.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,15.0,15.0,180.0,995.0,0.0,2610,Individual,0,0
0.0,15.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,10.0,15.0,210.0,1015.0,0.0,2610,Individual,0,0
0.0,16.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,5.0,15.0,210.0,1035.0,0.0,2610,Individual,0,0
0.0,17.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,5.0,15.0,240.0,1155.0,0.0,2610,Individual,0,0
0.0,18.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,15.0,15.0,240.0,1175.0,0.0,2610,Individual,0,0
0.0,19.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,9800.0,10.0,15.0,270.0,1195.0,0.0,2610,Individual,0,0
0.0,20.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,5.0,15.0,1440.0,1875.0,1440.0,2610,Individual,0,0
0.0,21.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,15.0,15.0,1440.0,1895.0,1440.0,2610,Individual,0,0
0.0,22.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,10.0,15.0,1470.0,1915.0,1440.0,2610,Individual,0,0
0.0,23.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,5.0,15.0,1470.0,1935.0,1440.0,2610,Individual,0,0
0.0,24.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,5.0,15.0,1500.0,2055.0,1440.0,2610,Individual,0,0
0.0,25.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,15.0,15.0,1500.0,2075.0,1440.0,2610,Individual,0,0
0.0,26.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,10.0,15.0,1530.0,2095.0,1440.0,2610,Individual,0,0
0.0,27.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,5.0,15.0,1530.0,2115.0,1440.0,2610,Individual,0,0
0.0,28.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,5.0,15.0,1560.0,2235.0,1440.0,2610,Individual,0,0
0.0,29.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,15.0,15.0,1560.0,2255.0,1440.0,2610,Individual,0,0
0.0,30.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,10.0,15.0,1590.0,2275.0,1440.0,2610,Individual,0,0
0.0,31.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,5.0,15.0,1590.0,2295.0,1440.0,2610,Individual,0,0
0.0,32.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,5.0,15.0,1620.0,2415.0,1440.0,2610,Individual,0,0
0.0,33.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,15.0,15.0,1620.0,2435.0,1440.0,2610,Individual,0,0
0.0,34.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,10.0,15.0,1650.0,2455.0,1440.0,2610,Individual,0,0
0.0,35.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,5.0,15.0,1650.0,2475.0,1440.0,2610,Individual,0,0
0.0,36.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,5.0,15.0,1680.0,2595.0,1440.0,2610,Individual,0,0
0.0,37.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,15.0,15.0,1680.0,2615.0,1440.0,2610,Individual,0,0
0.0,38.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,10.0,15.0,1710.0,2635.0,1440.0,2610,Individual,0,0
0.0,39.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,5.0,15.0,1710.0,2655.0,1440.0,2610,Individual,0,0
0.0,40.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,5.0,15.0,1740.0,2775.0,1440.0,2610,Individual,0,0
0.0,41.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,15.0,15.0,1740.0,2795.0,1440.0,2610,Individual,0,0
0.0,42.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,10.0,15.0,1770.0,2815.0,1440.0,2610,Individual,0,0
0.0,43.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,5.0,15.0,1770.0,2835.0,1440.0,2610,Individual,0,0
0.0,44.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,5.0,15.0,1800.0,2955.0,1440.0,2610,Individual,0,0
0.0,45.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,15.0,15.0,1800.0,2975.0,1440.0,2610,Individual,0,0
0.0,46.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,10.0,15.0,1830.0,2995.0,1440.0,2610,Individual,0,0
0.0,47.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,5.0,15.0,1830.0,3015.0,1440.0,2610,Individual,0,0
0.0,48.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,5.0,15.0,1860.0,3135.0,1440.0,2610,Individual,0,0
0.0,49.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,8360.0,15.0,15.0,1860.0,3155.0,1440.0,2610,Individual,0,0
0.0,50.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,6920.0,5.0,15.0,2880.0,3315.0,2880.0,2610,Individual,0,0
0.0,51.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,6920.0,15.0,15.0,2880.0,3335.0,2880.0,2610,Individual,0,0
0.0,52.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,6920.0,10.0,15.0,2910.0,3355.0,2880.0,2610,Individual,0,0
0.0,53.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,6920.0,5.0,15.0,2910.0,3375.0,2880.0,2610,Individual,0,0
0.0,54.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,6920.0,5.0,15.0,2940.0,3495.0,2880.0,2610,Individual,0,0
0.0,55.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,6920.0,15.0,15.0,2940.0,3515.0,2880.0,2610,Individual,0,0
0.0,56.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,6920.0,10.0,15.0,2970.0,3535.0,2880.0,2610,Individual,0,0
0.0,57.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,6920.0,5.0,15.0,2970.0,3555.0,2880.0,2610,Individual,0,0
0.0,58.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,6920.0,5.0,15.0,3000.0,3675.0,2880.0,2610,Individual,0,0
0.0,59.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,6920.0,15.0,15.0,3000.0,3695.0,2880.0,2610,Individual,0,0
0.0,60.0,0.0,0.0,0.0,40.0,3.0,3.0,3.0,3.0,3.0,3.0,6920.0,10.0,15.0,3030.0,3715.0,2880.0,2610,Individual,0,0
